"","patent_id","ipc_section"
"120498","10083209","H"
"120499","10083209","G"
"120500","10083210","G"
"120501","10083211","G"
"120502","10083212","G"
"120503","10083212","H"
"120504","10083213","G"
"120505","10083214","G"
"120506","10083215","G"
"120507","10083216","G"
"120508","10083217","G"
"120509","10083218","G"
"120510","10083219","G"
"120511","10083220","G"
"120512","10083221","G"
"120513","10083222","G"
"120514","10083223","G"
"120515","10083224","G"
"120516","10083225","G"
"120517","10083226","G"
"120518","10083227","G"
"120519","10083228","G"
"120520","10083229","G"
"120521","10083230","G"
"120522","10083231","G"
"120523","10083232","G"
"120524","10083233","G"
"120525","10083234","G"
"120526","10083234","H"
"120527","10083235","G"
"120528","10083236","G"
"120529","10083237","G"
"120530","10083238","G"
"120531","10083239","G"
"120532","10083239","H"
"120533","10083240","G"
"120534","10083241","G"
"120535","10083242","G"
"120536","10083243","G"
"120537","10083244","G"
"120538","10083245","G"
"120539","10083245","H"
"120540","10083246","G"
"120541","10083246","H"
"120542","10083247","G"
"120543","10083248","G"
"120544","10083249","G"
"120545","10083250","G"
"120546","10083251","G"
"120547","10083251","H"
"120548","10083252","G"
"120549","10083253","G"
"120550","10083253","B"
"120551","10083254","G"
"120552","10083255","G"
"120553","10083255","F"
"120554","10083256","G"
"120555","10083256","E"
"120556","10083257","G"
"120557","10083258","G"
"120558","10083259","G"
"120559","10083260","G"
"120560","10083261","G"
"120561","10083261","A"
"120562","10083262","G"
"120563","10083263","G"
"120564","10083264","G"
"120565","10083265","G"
"120566","10083266","G"
"120567","10083266","H"
"120568","10083267","G"
"120569","10083268","G"
"120570","10083269","G"
"120571","10083270","G"
"120572","10083271","G"
"120573","10083272","G"
"120574","10083273","C"
"120575","10083273","G"
"120576","10083274","G"
"120577","10083275","G"
"120578","10083276","G"
"120579","10083276","H"
"120580","10083277","H"
"120581","10083277","G"
"120582","10083278","A"
"120583","10083278","G"
"120584","10083279","G"
"120585","10083280","G"
"120586","10083280","A"
"120587","10083281","G"
"120588","10083281","H"
"120589","10083282","H"
"120590","10083282","G"
"120591","10083283","H"
"120592","10083283","G"
"120593","10083284","G"
"120594","10083284","H"
"120595","10083285","G"
"120596","10083285","H"
"120597","10083286","G"
"120598","10083286","H"
"120599","10083287","G"
"120600","10083288","G"
"120601","10083288","H"
"120602","10083289","G"
"120603","10083290","H"
"120604","10083290","G"
"120605","10083291","H"
"120606","10083291","G"
"120607","10083292","G"
"120608","10083293","G"
"120609","10083294","G"
"120610","10083295","H"
"120611","10083295","G"
"120612","10083296","G"
"120613","10083296","H"
"120614","10083297","G"
"120615","10083298","G"
"120616","10083299","G"
"120617","10083300","H"
"120618","10083300","G"
"120619","10083301","G"
"120620","10083301","H"
"120621","10083302","G"
"120622","10083302","H"
"120623","10083303","G"
"120624","10083304","H"
"120625","10083304","G"
"120626","10083305","G"
"120627","10083306","G"
"120628","10083307","G"
"120629","10083307","H"
"120630","10083308","G"
"120631","10083308","H"
"120632","10083309","H"
"120633","10083309","G"
"120634","10083310","G"
"120635","10083311","G"
"120636","10083311","H"
"120637","10083312","G"
"120638","10083313","G"
"120639","10083313","H"
"120640","10083314","G"
"120641","10083314","H"
"120642","10083315","G"
"120643","10083316","G"
"120644","10083317","H"
"120645","10083317","G"
"120646","10083318","G"
"120647","10083319","G"
"120648","10083319","H"
"120649","10083320","G"
"120650","10083320","H"
"120651","10083321","G"
"120652","10083321","H"
"120653","10083322","H"
"120654","10083322","G"
"120655","10083323","G"
"120656","10083324","G"
"120657","10083324","H"
"120658","10083325","G"
"120659","10083325","H"
"120660","10083326","G"
"120661","10083326","H"
"120662","10083327","G"
"120663","10083328","G"
"120664","10083329","H"
"120665","10083329","G"
"120666","10083330","G"
"120667","10083331","G"
"120668","10083332","G"
"120669","10083332","H"
"120670","10083333","G"
"120671","10083334","G"
"120672","10083335","G"
"120673","10083335","F"
"120674","10083335","A"
"120675","10083336","G"
"120676","10083337","G"
"120677","10083338","G"
"120678","10083339","G"
"120679","10083340","G"
"120680","10083341","G"
"120681","10083342","G"
"120682","10083343","G"
"120683","10083344","G"
"120684","10083345","G"
"120685","10083345","H"
"120686","10083346","G"
"120687","10083347","G"
"120688","10083348","G"
"120689","10083349","G"
"120690","10083349","H"
"120691","10083350","G"
"120692","10083351","G"
"120693","10083351","H"
"120694","10083352","G"
"120695","10083353","G"
"120696","10083353","H"
"120697","10083354","G"
"120698","10083355","G"
"120699","10083356","G"
"120700","10083356","A"
"120701","10083357","G"
"120702","10083358","G"
"120703","10083359","G"
"120704","10083359","H"
"120705","10083360","G"
"120706","10083361","B"
"120707","10083361","G"
"120708","10083362","G"
"120709","10083363","G"
"120710","10083364","G"
"120711","10083364","B"
"120712","10083365","G"
"120713","10083365","A"
"120714","10083366","G"
"120715","10083367","G"
"120716","10083367","H"
"120717","10083368","G"
"120718","10083368","H"
"120719","10083369","G"
"120720","10083370","G"
"120721","10083371","A"
"120722","10083371","G"
"120723","10083371","B"
"120724","10083372","G"
"120725","10083372","A"
"120726","10083373","G"
"120727","10083374","G"
"120728","10083375","G"
"120729","10083376","G"
"120730","10083376","H"
"120731","10083377","G"
"120732","10083378","G"
"120733","10083379","G"
"120734","10083380","B"
"120735","10083380","G"
"120736","10083381","G"
"120737","10083381","H"
"120738","10083382","G"
"120739","10083382","H"
"120740","10083383","G"
"120741","10083384","G"
"120742","10083385","G"
"120743","10083386","G"
"120744","10083386","H"
"120745","10083387","G"
"120746","10083388","H"
"120747","10083388","G"
"120748","10083389","G"
"120749","10083389","H"
"120750","10083390","G"
"120751","10083390","H"
"120752","10083391","G"
"120753","10083392","G"
"120754","10083393","G"
"120755","10083393","A"
"120756","10083393","H"
"120757","10083394","G"
"120758","10083395","G"
"120759","10083396","G"
"120760","10083397","G"
"120761","10083397","A"
"120762","10083398","G"
"120763","10083399","G"
"120764","10083399","H"
"120765","10083400","G"
"120766","10083401","G"
"120767","10083401","H"
"120768","10083402","G"
"120769","10083403","G"
"120770","10083404","G"
"120771","10083405","H"
"120772","10083405","G"
"120773","10083406","G"
"120774","10083406","B"
"120775","10083407","G"
"120776","10083408","G"
"120777","10083409","G"
"120778","10083409","H"
"120779","10083410","G"
"120780","10083411","G"
"120781","10083412","G"
"120782","10083413","H"
"120783","10083413","G"
"120784","10083413","B"
"120785","10083414","G"
"120786","10083414","H"
"120787","10083415","G"
"120788","10083416","G"
"120789","10083417","G"
"120790","10083418","G"
"120791","10083418","B"
"120792","10083419","G"
"120793","10083420","G"
"120794","10083421","G"
"120795","10083422","G"
"120796","10083423","G"
"120797","10083424","G"
"120798","10083425","G"
"120799","10083426","G"
"120800","10083427","G"
"120801","10083428","G"
"120802","10083429","G"
"120803","10083429","H"
"120804","10083430","G"
"120805","10083430","A"
"120806","10083431","G"
"120807","10083431","B"
"120808","10083431","H"
"120809","10083432","G"
"120810","10083433","G"
"120811","10083434","G"
"120812","10083435","G"
"120813","10083436","G"
"120814","10083437","G"
"120815","10083437","H"
"120816","10083438","G"
"120817","10083439","G"
"120818","10083439","H"
"120819","10083440","G"
"120820","10083441","G"
"120821","10083441","H"
"120822","10083442","G"
"120823","10083443","G"
"120824","10083443","H"
"120825","10083444","G"
"120826","10083445","G"
"120827","10083445","H"
"120828","10083446","G"
"120829","10083446","H"
"120830","10083447","G"
"120831","10083448","G"
"120832","10083449","G"
"120833","10083449","H"
"120834","10083450","G"
"120835","10083450","H"
"120836","10083451","G"
"120837","10083452","G"
"120838","10083453","G"
"120839","10083454","G"
"120840","10083454","H"
"120841","10083455","G"
"120842","10083456","G"
"120843","10083457","G"
"120844","10083457","H"
"120845","10083458","G"
"120846","10083459","G"
"120847","10083460","G"
"120848","10083460","H"
"120849","10083461","G"
"120850","10083462","G"
"120851","10083463","G"
"120852","10083464","G"
"120853","10083465","G"
"120854","10083465","H"
"120855","10083466","H"
"120856","10083466","G"
"120857","10083467","G"
"120858","10083468","G"
"120859","10083468","H"
"120860","10083469","G"
"120861","10083470","G"
"120862","10083470","A"
"120863","10083470","H"
"120864","10083471","G"
"120865","10083472","G"
"120866","10083473","G"
"120867","10083474","G"
"120868","10083475","G"
"120869","10083476","G"
"120870","10083477","G"
"120871","10083478","G"
"120872","10083479","G"
"120873","10083480","G"
"120874","10083481","G"
"120875","10083482","G"
"120876","10083483","G"
"120877","10083484","G"
"120878","10083485","G"
"120879","10083486","G"
"120880","10083487","G"
"120881","10083487","H"
"120882","10083488","G"
"120883","10083489","G"
"120884","10083490","G"
"120885","10083491","G"
"120886","10083491","H"
"120887","10083492","G"
"120888","10083492","H"
"120889","10083493","G"
"120890","10083493","H"
"120891","10083494","H"
"120892","10083494","G"
"120893","10083495","G"
"120894","10083496","H"
"120895","10083496","G"
"120896","10083497","G"
"120897","10083498","G"
"120898","10083499","G"
"120899","10083500","G"
"120900","10083500","H"
"120901","10083501","G"
"120902","10083502","G"
"120903","10083502","A"
"120904","10083503","G"
"120905","10083503","A"
"120906","10083504","G"
"120907","10083504","A"
"120908","10083505","G"
"120909","10083505","A"
"120910","10083506","G"
"120911","10083506","A"
"120912","10083507","G"
"120913","10083507","A"
"120914","10083508","G"
"120915","10083508","A"
"120916","10083509","H"
"120917","10083509","G"
"120918","10083509","B"
"120919","10083510","G"
"120920","10083511","G"
"120921","10083512","G"
"120922","10083513","G"
"120923","10083513","H"
"120924","10083514","G"
"120925","10083515","G"
"120926","10083516","G"
"120927","10083517","G"
"120928","10083518","G"
"120929","10083518","A"
"120930","10083519","G"
"120931","10083519","H"
"120932","10083520","G"
"120933","10083520","A"
"120934","10083521","G"
"120935","10083522","G"
"120936","10083523","G"
"120937","10083524","G"
"120938","10083525","G"
"120939","10083526","G"
"120940","10083526","A"
"120941","10083527","G"
"120942","10083528","G"
"120943","10083528","A"
"120944","10083529","G"
"120945","10083530","G"
"120946","10083531","G"
"120947","10083532","G"
"120948","10083533","G"
"120949","10083534","G"
"120950","10083534","H"
"120951","10083535","G"
"120952","10083536","G"
"120953","10083537","H"
"120954","10083537","G"
"120955","10083538","G"
"120956","10083539","G"
"120957","10083540","G"
"120958","10083541","G"
"120959","10083542","G"
"120960","10083543","G"
"120961","10083543","A"
"120962","10083544","G"
"120963","10083545","G"
"120964","10083546","G"
"120965","10083546","B"
"120966","10083547","G"
"120967","10083547","B"
"120968","10083548","H"
"120969","10083548","G"
"120970","10083549","G"
"120971","10083549","B"
"120972","10083550","G"
"120973","10083551","G"
"120974","10083552","G"
"120975","10083552","B"
"120976","10083553","G"
"120977","10083553","B"
"120978","10083554","H"
"120979","10083554","E"
"120980","10083554","G"
"120981","10083555","H"
"120982","10083555","G"
"120983","10083556","G"
"120984","10083556","B"
"120985","10083557","G"
"120986","10083557","H"
"120987","10083558","G"
"120988","10083559","G"
"120989","10083560","G"
"120990","10083561","G"
"120991","10083561","A"
"120992","10083561","E"
"120993","10083562","G"
"120994","10083563","G"
"120995","10083563","B"
"120996","10083564","G"
"120997","10083565","G"
"120998","10083566","G"
"120999","10083567","G"
"121000","10083568","G"
"121001","10083568","A"
"121002","10083568","H"
"121003","10083569","G"
"121004","10083569","A"
"121005","10083569","B"
"121006","10083570","G"
"121007","10083571","G"
"121008","10083572","A"
"121009","10083572","G"
"121010","10083573","A"
"121011","10083573","G"
"121012","10083574","G"
"121013","10083574","A"
"121014","10083575","G"
"121015","10083575","A"
"121016","10083576","A"
"121017","10083576","G"
"121018","10083577","G"
"121019","10083578","H"
"121020","10083578","G"
"121021","10083579","G"
"121022","10083579","H"
"121023","10083580","G"
"121024","10083581","G"
"121025","10083581","E"
"121026","10083581","F"
